timestamp,alert_type,symbol,oi,prev_oi,oi_change_pct,oi_delta,volume_1m,volume_ema_20,cross_direction,message
2026-06-02 11:00:40,Vol,SENSEX 04 JUN 74000 CALL,634460,62920,908.4,571540,9868440,,,"periodic record vol=9,868,440 oi=634,460 (OI chg +571,540 +908.4%)"
2026-06-02 11:00:41,Vol,SENSEX 04 JUN 73900 CALL,185800,13200,1307.6,172600,3447320,,,"periodic record vol=3,447,320 oi=185,800 (OI chg +172,600 +1307.6%)"
2026-06-02 11:00:42,Vol,SENSEX 04 JUN 74100 PUT,394560,148240,166.2,246320,5029840,,,"periodic record vol=5,029,840 oi=394,560 (OI chg +246,320 +166.2%)"
2026-06-02 11:00:42,Vol,SENSEX 04 JUN 74200 PUT,362680,182720,98.5,179960,3927180,,,"periodic record vol=3,927,180 oi=362,680 (OI chg +179,960 +98.5%)"
2026-06-02 11:00:43,Vol,SENSEX 04 JUN 74300 PUT,286480,198620,44.2,87860,2806520,,,"periodic record vol=2,806,520 oi=286,480 (OI chg +87,860 +44.2%)"
2026-06-02 11:00:44,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +16,785,015 | New PE Vol: +20,013,110"
2026-06-02 11:00:44,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +3,465,200 | New PE Vol: -8,759,620"
2026-06-02 11:01:47,Reject,SENSEX 04 JUN 74100 CALL,388280,366660,5.9,21620,,,ABOVE,"OI poll change +5.9% vs last scan (OI chg +21,620 | oi=388,280, was=366,660)"
2026-06-02 11:01:48,Reject,SENSEX 04 JUN 74000 CALL,671300,634460,5.8,36840,,,ABOVE,"OI poll change +5.8% vs last scan (OI chg +36,840 | oi=671,300, was=634,460)"
2026-06-02 11:01:49,Reject,SENSEX 04 JUN 74200 PUT,383720,362680,5.8,21040,,,ABOVE,"OI poll change +5.8% vs last scan (OI chg +21,040 | oi=383,720, was=362,680)"
2026-06-02 11:01:50,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +10,898,225 | New PE Vol: +12,437,295"
2026-06-02 11:01:50,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +159,200 | New PE Vol: +116,940"
2026-06-02 11:02:54,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +6,011,460 | New PE Vol: +10,159,630"
2026-06-02 11:02:55,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +94,000 | New PE Vol: +87,660"
2026-06-02 11:03:58,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +5,394,220 | New PE Vol: +8,380,060"
2026-06-02 11:03:58,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +68,080 | New PE Vol: +70,420"
2026-06-02 11:05:03,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +5,560,750 | New PE Vol: +9,700,925"
2026-06-02 11:05:03,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +97,120 | New PE Vol: +90,640"
2026-06-02 11:05:35,Vol,NIFTY 02 JUN 23300 CALL,24450530,835900,2825.1,23614630,632714485,,,"periodic record vol=632,714,485 oi=24,450,530 (OI chg +23,614,630 +2825.1%)"
2026-06-02 11:05:36,Vol,NIFTY 02 JUN 23250 CALL,6952140,228605,2941.1,6723535,261107665,,,"periodic record vol=261,107,665 oi=6,952,140 (OI chg +6,723,535 +2941.1%)"
2026-06-02 11:05:37,Vol,NIFTY 02 JUN 23200 CALL,5122585,294580,1638.9,4828005,158702180,,,"periodic record vol=158,702,180 oi=5,122,585 (OI chg +4,828,005 +1638.9%)"
2026-06-02 11:05:37,Vol,NIFTY 02 JUN 23300 PUT,32241820,6788795,374.9,25453025,684091525,,,"periodic record vol=684,091,525 oi=32,241,820 (OI chg +25,453,025 +374.9%)"
2026-06-02 11:05:39,Vol,NIFTY 02 JUN 23350 PUT,11465870,4064905,182.1,7400965,303640870,,,"periodic record vol=303,640,870 oi=11,465,870 (OI chg +7,400,965 +182.1%)"
2026-06-02 11:05:39,Vol,NIFTY 02 JUN 23400 PUT,7557225,7499050,0.8,58175,183326780,,,"periodic record vol=183,326,780 oi=7,557,225 (OI chg +58,175 +0.8%)"
2026-06-02 11:05:40,Vol,SENSEX 04 JUN 74100 CALL,390720,19000,1956.4,371720,5441780,,,"periodic record vol=5,441,780 oi=390,720 (OI chg +371,720 +1956.4%)"
