start_Time_IST,open,high,low,close,volume
2026-05-22 13:19:00+05:30,23812.4,23816.6,23807.55,23812.1,1166286.0
2026-05-22 13:20:00+05:30,23812.5,23820.1,23812.5,23819.25,712952.0
2026-05-22 13:21:00+05:30,23819.35,23820.7,23811.7,23813.05,703286.0
2026-05-22 13:22:00+05:30,23812.6,23816.4,23807.4,23808.4,594622.0
2026-05-22 13:23:00+05:30,23808.45,23810.2,23804.8,23805.05,807363.0
2026-05-22 13:24:00+05:30,23804.85,23809.6,23804.85,23809.15,743673.0
2026-05-22 13:25:00+05:30,23808.05,23810.85,23806.15,23807.45,482395.0
2026-05-22 13:26:00+05:30,23807.3,23816.05,23807.3,23815.6,607666.0
2026-05-22 13:27:00+05:30,23815.2,23816.6,23807.8,23808.0,512909.0
2026-05-22 13:28:00+05:30,23807.95,23809.7,23803.6,23804.75,635946.0
2026-05-22 13:29:00+05:30,23805.25,23814.55,23804.75,23809.4,857198.0
2026-05-22 13:30:00+05:30,23809.1,23812.75,23806.25,23807.5,600265.0
2026-05-22 13:31:00+05:30,23807.35,23811.2,23805.15,23810.15,630071.0
2026-05-22 13:32:00+05:30,23809.55,23815.0,23809.55,23813.2,568300.0
2026-05-22 13:33:00+05:30,23813.5,23815.2,23811.1,23813.55,441880.0
2026-05-22 13:34:00+05:30,23813.65,23818.2,23812.25,23816.2,412423.0
2026-05-22 13:35:00+05:30,23816.15,23817.1,23809.8,23810.2,461418.0
2026-05-22 13:36:00+05:30,23809.9,23811.1,23805.5,23806.15,400341.0
2026-05-22 13:37:00+05:30,23806.9,23811.55,23805.4,23805.75,378648.0
2026-05-22 13:38:00+05:30,23805.65,23810.8,23805.65,23807.8,517759.0
2026-05-22 13:39:00+05:30,23807.55,23811.9,23805.9,23809.05,695475.0
2026-05-22 13:40:00+05:30,23809.2,23813.7,23808.85,23812.2,535452.0
2026-05-22 13:41:00+05:30,23812.3,23813.35,23808.75,23810.05,533321.0
2026-05-22 13:42:00+05:30,23810.2,23812.1,23806.95,23807.4,555129.0
2026-05-22 13:43:00+05:30,23807.55,23809.65,23802.3,23804.05,587410.0
2026-05-22 13:44:00+05:30,23804.15,23806.3,23800.8,23801.25,523741.0
2026-05-22 13:45:00+05:30,23801.2,23811.65,23800.5,23810.5,1039389.0
2026-05-22 13:46:00+05:30,23810.85,23821.9,23810.85,23818.3,886531.0
2026-05-22 13:47:00+05:30,23818.5,23822.7,23815.95,23817.6,944334.0
2026-05-22 13:48:00+05:30,23818.05,23820.1,23811.0,23811.0,511348.0
2026-05-22 13:49:00+05:30,23811.3,23813.1,23803.7,23803.9,456416.0
2026-05-22 13:50:00+05:30,23803.9,23811.35,23803.9,23809.55,476946.0
2026-05-22 13:51:00+05:30,23810.0,23811.35,23805.55,23806.95,405364.0
2026-05-22 13:52:00+05:30,23806.5,23808.5,23796.9,23798.75,484790.0
2026-05-22 13:53:00+05:30,23799.05,23801.25,23796.7,23800.05,467269.0
2026-05-22 13:54:00+05:30,23799.85,23801.65,23796.65,23798.0,792716.0
2026-05-22 13:55:00+05:30,23796.8,23799.2,23782.5,23792.05,1141387.0
2026-05-22 13:56:00+05:30,23792.75,23795.2,23789.2,23790.8,625453.0
2026-05-22 13:57:00+05:30,23790.6,23792.85,23785.25,23787.7,538537.0
2026-05-22 13:58:00+05:30,23787.65,23789.45,23784.15,23786.1,837851.0
2026-05-22 13:59:00+05:30,23785.9,23793.7,23785.9,23792.15,662239.0
2026-05-22 14:00:00+05:30,23792.2,23795.6,23788.95,23789.45,560147.0
2026-05-22 14:01:00+05:30,23789.0,23791.8,23787.1,23787.2,558873.0
2026-05-22 14:02:00+05:30,23787.6,23788.85,23777.45,23778.7,592814.0
2026-05-22 14:03:00+05:30,23778.55,23782.6,23774.55,23777.0,575367.0
2026-05-22 14:04:00+05:30,23776.45,23778.05,23758.6,23761.75,1175726.0
2026-05-22 14:05:00+05:30,23761.75,23762.7,23744.8,23759.4,1778211.0
2026-05-22 14:06:00+05:30,23759.1,23764.0,23753.75,23763.7,664861.0
2026-05-22 14:07:00+05:30,23763.9,23774.85,23763.9,23766.05,644569.0
2026-05-22 14:08:00+05:30,23766.15,23779.6,23766.15,23779.6,543395.0
2026-05-22 14:09:00+05:30,23779.3,23781.5,23775.55,23778.35,796496.0
2026-05-22 14:10:00+05:30,23778.25,23779.45,23774.55,23779.0,629799.0
2026-05-22 14:11:00+05:30,23779.15,23780.3,23769.6,23771.05,824602.0
2026-05-22 14:12:00+05:30,23770.85,23775.1,23767.25,23773.1,744175.0
2026-05-22 14:13:00+05:30,23773.05,23778.2,23771.0,23772.2,1216942.0
2026-05-22 14:14:00+05:30,23772.25,23781.6,23771.9,23778.2,821160.0
2026-05-22 14:15:00+05:30,23778.25,23781.7,23776.25,23777.0,939198.0
2026-05-22 14:16:00+05:30,23776.95,23779.95,23771.05,23771.9,757862.0
2026-05-22 14:17:00+05:30,23772.0,23774.45,23766.0,23769.25,562014.0
