timestamp,alert_type,symbol,oi,prev_oi,oi_change_pct,oi_delta,volume_1m,volume_ema_20,cross_direction,message
2026-06-04 14:55:07,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +735,865 | New PE Vol: +1,314,755"
2026-06-04 14:56:11,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +686,270 | New PE Vol: +1,113,840"
2026-06-04 14:57:14,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +379,730 | New PE Vol: +679,770"
2026-06-04 14:58:17,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +315,185 | New PE Vol: +541,580"
2026-06-04 14:58:50,Vol,NIFTY 09 JUN 23400 CALL,5436860,2736955,98.6,2699905,164193120,,,"periodic record vol=164,193,120 oi=5,436,860 (OI chg +2,699,905 +98.6%)"
2026-06-04 14:58:52,Vol,NIFTY 09 JUN 23350 CALL,1919970,886210,116.6,1033760,73347040,,,"periodic record vol=73,347,040 oi=1,919,970 (OI chg +1,033,760 +116.6%)"
2026-06-04 14:58:54,Vol,NIFTY 09 JUN 23300 CALL,4530175,4444960,1.9,85215,82998175,,,"periodic record vol=82,998,175 oi=4,530,175 (OI chg +85,215 +1.9%)"
2026-06-04 14:58:56,Vol,NIFTY 09 JUN 23400 PUT,6735560,3773640,78.5,2961920,163413510,,,"periodic record vol=163,413,510 oi=6,735,560 (OI chg +2,961,920 +78.5%)"
2026-06-04 14:58:58,Vol,NIFTY 09 JUN 23450 PUT,2680600,855920,213.2,1824680,69359355,,,"periodic record vol=69,359,355 oi=2,680,600 (OI chg +1,824,680 +213.2%)"
2026-06-04 14:59:00,Vol,NIFTY 09 JUN 23500 PUT,4877730,4753060,2.6,124670,68379220,,,"periodic record vol=68,379,220 oi=4,877,730 (OI chg +124,670 +2.6%)"
2026-06-04 14:59:24,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +839,865 | New PE Vol: +1,599,455"
2026-06-04 15:00:31,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +771,810 | New PE Vol: +1,393,665"
2026-06-04 15:01:40,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +1,558,765 | New PE Vol: +2,916,810"
2026-06-04 15:02:47,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +1,185,730 | New PE Vol: +1,760,590"
2026-06-04 15:03:55,Vol,NIFTY 09 JUN 23400 CALL,5291975,2736955,93.4,2555020,166986365,,,"periodic record vol=166,986,365 oi=5,291,975 (OI chg +2,555,020 +93.4%)"
2026-06-04 15:03:57,Vol,NIFTY 09 JUN 23350 CALL,1959685,886210,121.1,1073475,74201790,,,"periodic record vol=74,201,790 oi=1,959,685 (OI chg +1,073,475 +121.1%)"
2026-06-04 15:03:59,Vol,NIFTY 09 JUN 23300 CALL,4511195,4444960,1.5,66235,83954715,,,"periodic record vol=83,954,715 oi=4,511,195 (OI chg +66,235 +1.5%)"
2026-06-04 15:04:01,Vol,NIFTY 09 JUN 23400 PUT,6558370,3773640,73.8,2784730,167517220,,,"periodic record vol=167,517,220 oi=6,558,370 (OI chg +2,784,730 +73.8%)"
2026-06-04 15:04:03,Vol,NIFTY 09 JUN 23450 PUT,2531815,855920,195.8,1675895,71742385,,,"periodic record vol=71,742,385 oi=2,531,815 (OI chg +1,675,895 +195.8%)"
2026-06-04 15:04:05,Vol,NIFTY 09 JUN 23500 PUT,4854720,4753060,2.1,101660,69941430,,,"periodic record vol=69,941,430 oi=4,854,720 (OI chg +101,660 +2.1%)"
2026-06-04 15:04:08,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +674,375 | New PE Vol: +1,098,695"
2026-06-04 15:05:13,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +656,240 | New PE Vol: +1,122,160"
2026-06-04 15:06:18,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +871,065 | New PE Vol: +1,208,090"
2026-06-04 15:07:25,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +491,465 | New PE Vol: +875,160"
2026-06-04 15:08:30,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +560,690 | New PE Vol: +745,875"
2026-06-04 15:09:04,Vol,NIFTY 09 JUN 23400 CALL,5351060,2736955,95.5,2614105,168750920,,,"periodic record vol=168,750,920 oi=5,351,060 (OI chg +2,614,105 +95.5%)"
2026-06-04 15:09:07,Vol,NIFTY 09 JUN 23350 CALL,1952340,886210,120.3,1066130,74658285,,,"periodic record vol=74,658,285 oi=1,952,340 (OI chg +1,066,130 +120.3%)"
2026-06-04 15:09:09,Vol,NIFTY 09 JUN 23300 CALL,4521465,4444960,1.7,76505,84459570,,,"periodic record vol=84,459,570 oi=4,521,465 (OI chg +76,505 +1.7%)"
2026-06-04 15:09:11,Vol,NIFTY 09 JUN 23400 PUT,6443190,3773640,70.7,2669550,169983515,,,"periodic record vol=169,983,515 oi=6,443,190 (OI chg +2,669,550 +70.7%)"
2026-06-04 15:09:14,Vol,NIFTY 09 JUN 23450 PUT,2524340,855920,194.9,1668420,72652190,,,"periodic record vol=72,652,190 oi=2,524,340 (OI chg +1,668,420 +194.9%)"
2026-06-04 15:09:16,Vol,NIFTY 09 JUN 23500 PUT,4797585,4753060,0.9,44525,70816590,,,"periodic record vol=70,816,590 oi=4,797,585 (OI chg +44,525 +0.9%)"
2026-06-04 15:09:40,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +584,285 | New PE Vol: +1,004,185"
2026-06-04 15:10:44,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +623,545 | New PE Vol: +740,350"
2026-06-04 15:11:49,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +742,625 | New PE Vol: +798,330"
2026-06-04 15:12:53,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +552,370 | New PE Vol: +815,945"
2026-06-04 15:13:58,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +864,630 | New PE Vol: +828,230"
2026-06-04 15:14:10,Vol,NIFTY 09 JUN 23400 CALL,5021055,2736955,83.5,2284100,171066805,,,"periodic record vol=171,066,805 oi=5,021,055 (OI chg +2,284,100 +83.5%)"
2026-06-04 15:14:12,Vol,NIFTY 09 JUN 23350 CALL,1836055,886210,107.2,949845,75223200,,,"periodic record vol=75,223,200 oi=1,836,055 (OI chg +949,845 +107.2%)"
2026-06-04 15:14:15,Vol,NIFTY 09 JUN 23300 CALL,4430595,4444960,-0.3,-14365,85027215,,,"periodic record vol=85,027,215 oi=4,430,595 (OI chg -14,365 -0.3%)"
2026-06-04 15:14:17,Vol,NIFTY 09 JUN 23400 PUT,6329700,3773640,67.7,2556060,172217045,,,"periodic record vol=172,217,045 oi=6,329,700 (OI chg +2,556,060 +67.7%)"
2026-06-04 15:14:19,Vol,NIFTY 09 JUN 23450 PUT,2453945,855920,186.7,1598025,73695310,,,"periodic record vol=73,695,310 oi=2,453,945 (OI chg +1,598,025 +186.7%)"
2026-06-04 15:14:21,Vol,NIFTY 09 JUN 23500 PUT,4762420,4753060,0.2,9360,71668545,,,"periodic record vol=71,668,545 oi=4,762,420 (OI chg +9,360 +0.2%)"
2026-06-04 15:15:04,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +985,075 | New PE Vol: +1,051,765"
2026-06-04 15:16:08,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +878,865 | New PE Vol: +1,172,925"
2026-06-04 15:16:31,Reject,NIFTY 09 JUN 23450 CALL,2755545,3109405,-11.4,-353860,,,BELOW,"OI poll change +11.4% vs last scan (OI chg -353,860 | oi=2,755,545, was=3,109,405)"
2026-06-04 15:16:33,Reject,NIFTY 09 JUN 23550 PUT,647205,725595,-10.8,-78390,,,BELOW,"OI poll change +10.8% vs last scan (OI chg -78,390 | oi=647,205, was=725,595)"
2026-06-04 15:17:17,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +1,051,765 | New PE Vol: +1,147,575"
2026-06-04 15:18:23,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +495,235 | New PE Vol: +710,255"
2026-06-04 15:19:18,Vol,NIFTY 09 JUN 23450 CALL,2683590,1227070,118.7,1456520,99016385,,,"periodic record vol=99,016,385 oi=2,683,590 (OI chg +1,456,520 +118.7%)"
2026-06-04 15:19:21,Vol,NIFTY 09 JUN 23400 CALL,4723485,2736955,72.6,1986530,173504370,,,"periodic record vol=173,504,370 oi=4,723,485 (OI chg +1,986,530 +72.6%)"
2026-06-04 15:19:24,Vol,NIFTY 09 JUN 23350 CALL,1596335,886210,80.1,710125,75824645,,,"periodic record vol=75,824,645 oi=1,596,335 (OI chg +710,125 +80.1%)"
2026-06-04 15:19:26,Vol,NIFTY 09 JUN 23450 PUT,2397330,855920,180.1,1541410,74857250,,,"periodic record vol=74,857,250 oi=2,397,330 (OI chg +1,541,410 +180.1%)"
2026-06-04 15:19:28,Vol,NIFTY 09 JUN 23500 PUT,4508400,4753060,-5.1,-244660,72798765,,,"periodic record vol=72,798,765 oi=4,508,400 (OI chg -244,660 -5.1%)"
2026-06-04 15:19:31,Vol,NIFTY 09 JUN 23550 PUT,616590,491400,25.5,125190,13469495,,,"periodic record vol=13,469,495 oi=616,590 (OI chg +125,190 +25.5%)"
2026-06-04 15:19:32,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +13,844,675 | New PE Vol: -160,296,370"
2026-06-04 15:20:36,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: -12,607,010 | New PE Vol: +161,846,295"
2026-06-04 15:21:40,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +567,515 | New PE Vol: +863,265"
2026-06-04 15:22:44,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +491,270 | New PE Vol: +625,950"
2026-06-04 15:23:28,Reject,NIFTY 09 JUN 23450 CALL,2526940,2683590,-5.8,-156650,,,BELOW,"OI poll change +5.8% vs last scan (OI chg -156,650 | oi=2,526,940, was=2,683,590)"
2026-06-04 15:23:31,Reject,NIFTY 09 JUN 23550 PUT,553020,616590,-10.3,-63570,,,BELOW,"OI poll change +10.3% vs last scan (OI chg -63,570 | oi=553,020, was=616,590)"
2026-06-04 15:23:54,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +14,582,815 | New PE Vol: -161,474,300"
2026-06-04 15:24:28,Vol,NIFTY 09 JUN 23450 CALL,2491125,1227070,103.0,1264055,100278490,,,"periodic record vol=100,278,490 oi=2,491,125 (OI chg +1,264,055 +103.0%)"
2026-06-04 15:24:30,Vol,NIFTY 09 JUN 23400 CALL,4404140,2736955,60.9,1667185,175383065,,,"periodic record vol=175,383,065 oi=4,404,140 (OI chg +1,667,185 +60.9%)"
2026-06-04 15:24:33,Vol,NIFTY 09 JUN 23350 CALL,1422070,886210,60.5,535860,76219065,,,"periodic record vol=76,219,065 oi=1,422,070 (OI chg +535,860 +60.5%)"
2026-06-04 15:24:35,Vol,NIFTY 09 JUN 23450 PUT,2277925,855920,166.1,1422005,75896665,,,"periodic record vol=75,896,665 oi=2,277,925 (OI chg +1,422,005 +166.1%)"
2026-06-04 15:24:38,Vol,NIFTY 09 JUN 23500 PUT,4509765,4753060,-5.1,-243295,73670155,,,"periodic record vol=73,670,155 oi=4,509,765 (OI chg -243,295 -5.1%)"
2026-06-04 15:24:40,Vol,NIFTY 09 JUN 23550 PUT,554450,491400,12.8,63050,13717275,,,"periodic record vol=13,717,275 oi=554,450 (OI chg +63,050 +12.8%)"
2026-06-04 15:25:03,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +884,910 | New PE Vol: +541,515"
2026-06-04 15:26:08,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +1,026,870 | New PE Vol: +747,435"
