Timestamp,Status,Symbol,Type,Val1,Val2,Score,Val3,RSI,Trend,PCR,Spot,Val4,Val5,Reason,Empty
timestamp,event,symbol,option_type,strike,ltp,score,required_score,rsi,trend,pcr,nifty_spot,gap_mode,scanner_state,reject_reason,notes
2026-06-04 12:42:24,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.05,,,not_deep_itm_need_100pt,
2026-06-04 12:42:24,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.05,,,,
2026-06-04 12:42:34,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.05,,,not_deep_itm_need_100pt,
2026-06-04 12:42:34,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.05,,,,
2026-06-04 12:42:45,RSI_BAND,,CE,,,,,38.3,RED,,,,,outside_band,NIFTY 1m RSI 38.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:42:45,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.0,,,not_deep_itm_need_100pt,
2026-06-04 12:42:45,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23399.0,,,,
2026-06-04 12:42:55,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23396.3,,,not_deep_itm_need_100pt,
2026-06-04 12:42:55,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.107,23396.3,,,,
2026-06-04 12:43:05,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.104,23397.4,,,not_deep_itm_need_100pt,
2026-06-04 12:43:05,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,38.3,RED,1.104,23397.4,,,,
2026-06-04 12:43:15,RSI_BAND,,CE,,,,,37.0,RED,,,,,outside_band,NIFTY 1m RSI 37.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:43:17,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23393.85,,,not_deep_itm_need_100pt,
2026-06-04 12:43:17,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23393.85,,,,
2026-06-04 12:43:27,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23396.3,,,not_deep_itm_need_100pt,
2026-06-04 12:43:27,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23396.3,,,,
2026-06-04 12:43:37,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23395.05,,,not_deep_itm_need_100pt,
2026-06-04 12:43:37,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23395.05,,,,
2026-06-04 12:43:47,RSI_BAND,,CE,,,,,37.0,RED,,,,,outside_band,NIFTY 1m RSI 37.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:43:47,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23395.55,,,not_deep_itm_need_100pt,
2026-06-04 12:43:47,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23395.55,,,,
2026-06-04 12:43:57,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23394.0,,,not_deep_itm_need_100pt,
2026-06-04 12:43:57,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,37.0,RED,1.096,23394.0,,,,
2026-06-04 12:44:07,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.09,23393.25,,,not_deep_itm_need_100pt,
2026-06-04 12:44:07,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.09,23393.25,,,,
2026-06-04 12:44:19,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23394.25,,,not_deep_itm_need_100pt,
2026-06-04 12:44:19,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23394.25,,,,
2026-06-04 12:44:29,RSI_BAND,,CE,,,,,36.4,RED,,,,,outside_band,NIFTY 1m RSI 36.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:44:29,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23395.5,,,not_deep_itm_need_100pt,
2026-06-04 12:44:29,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23395.5,,,,
2026-06-04 12:44:39,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23395.25,,,not_deep_itm_need_100pt,
2026-06-04 12:44:39,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23395.25,,,,
2026-06-04 12:44:49,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23393.6,,,not_deep_itm_need_100pt,
2026-06-04 12:44:49,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23393.6,,,,
2026-06-04 12:44:59,RSI_BAND,,CE,,,,,36.4,RED,,,,,outside_band,NIFTY 1m RSI 36.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:44:59,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23388.35,,,not_deep_itm_need_100pt,
2026-06-04 12:44:59,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.086,23388.35,,,,
2026-06-04 12:45:09,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23386.9,,,not_deep_itm_need_100pt,
2026-06-04 12:45:09,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23386.9,,,,
2026-06-04 12:45:21,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23390.15,,,not_deep_itm_need_100pt,
2026-06-04 12:45:21,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23390.15,,,,
2026-06-04 12:45:30,RSI_BAND,,CE,,,,,36.4,RED,,,,,outside_band,NIFTY 1m RSI 36.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:45:31,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23390.25,,,not_deep_itm_need_100pt,
2026-06-04 12:45:31,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23390.25,,,,
2026-06-04 12:45:41,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23384.45,,,not_deep_itm_need_100pt,
2026-06-04 12:45:41,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,36.4,RED,1.091,23384.45,,,,
2026-06-04 12:46:10,RSI_BAND,,CE,,,,,32.3,RED,,,,,outside_band,NIFTY 1m RSI 32.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:46:42,RSI_BAND,,CE,,,,,32.0,RED,,,,,outside_band,NIFTY 1m RSI 32.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:46:42,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.085,23392.85,,,not_deep_itm_need_100pt,
2026-06-04 12:46:42,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.085,23392.85,,,,
2026-06-04 12:47:03,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.085,23395.8,,,not_deep_itm_need_100pt,
2026-06-04 12:47:03,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.085,23395.8,,,,
2026-06-04 12:47:13,RSI_BAND,,CE,,,,,32.0,RED,,,,,outside_band,NIFTY 1m RSI 32.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:47:13,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.064,23403.2,,,not_deep_itm_need_100pt,
2026-06-04 12:47:13,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.064,23403.2,,,,
2026-06-04 12:47:25,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.064,23397.45,,,not_deep_itm_need_100pt,
2026-06-04 12:47:25,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,32.0,RED,1.064,23397.45,,,,
2026-06-04 12:47:35,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23397.0,,,not_deep_itm_need_100pt,
2026-06-04 12:47:35,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23397.0,,,,
2026-06-04 12:47:45,RSI_BAND,,CE,,,,,48.9,RED,,,,,outside_band,NIFTY 1m RSI 48.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:47:45,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23398.25,,,not_deep_itm_need_100pt,
2026-06-04 12:47:45,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23398.25,,,,
2026-06-04 12:47:56,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23398.25,,,not_deep_itm_need_100pt,
2026-06-04 12:47:56,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.064,23398.25,,,,
2026-06-04 12:48:06,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.065,23399.25,,,not_deep_itm_need_100pt,
2026-06-04 12:48:06,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.065,23399.25,,,,
2026-06-04 12:48:15,RSI_BAND,,CE,,,,,48.9,RED,,,,,outside_band,NIFTY 1m RSI 48.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:48:15,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.063,23399.15,,,not_deep_itm_need_100pt,
2026-06-04 12:48:15,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,48.9,RED,1.063,23399.15,,,,
2026-06-04 12:48:27,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23400.45,,,not_deep_itm_need_100pt,
2026-06-04 12:48:27,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23400.45,,,,
2026-06-04 12:48:37,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23402.1,,,not_deep_itm_need_100pt,
2026-06-04 12:48:37,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23402.1,,,,
2026-06-04 12:48:47,RSI_BAND,,CE,,,,,45.1,RED,,,,,outside_band,NIFTY 1m RSI 45.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:48:47,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23402.15,,,not_deep_itm_need_100pt,
2026-06-04 12:48:47,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23402.15,,,,
2026-06-04 12:48:57,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23390.5,,,not_deep_itm_need_100pt,
2026-06-04 12:48:57,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.063,23390.5,,,,
2026-06-04 12:49:07,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.064,23390.7,,,not_deep_itm_need_100pt,
2026-06-04 12:49:07,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,45.1,RED,1.064,23390.7,,,,
2026-06-04 12:49:17,RSI_BAND,,CE,,,,,41.5,RED,,,,,outside_band,NIFTY 1m RSI 41.5 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:49:17,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23391.1,,,not_deep_itm_need_100pt,
2026-06-04 12:49:17,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23391.1,,,,
2026-06-04 12:49:29,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23391.9,,,not_deep_itm_need_100pt,
2026-06-04 12:49:29,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23391.9,,,,
2026-06-04 12:49:39,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23396.0,,,not_deep_itm_need_100pt,
2026-06-04 12:49:39,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23396.0,,,,
2026-06-04 12:49:49,RSI_BAND,,CE,,,,,41.5,RED,,,,,outside_band,NIFTY 1m RSI 41.5 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:49:49,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23398.35,,,not_deep_itm_need_100pt,
2026-06-04 12:49:50,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23398.35,,,,
2026-06-04 12:50:00,REJECT,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23397.8,,,not_deep_itm_need_100pt,
2026-06-04 12:50:00,SIGNAL_VERIFIED,NIFTY 09 JUN 23400 PUT,PE,,,98,,41.5,RED,1.062,23397.8,,,,
2026-06-04 12:50:19,RSI_BAND,,CE,,,,,46.7,RED,,,,,outside_band,NIFTY 1m RSI 46.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:50:51,RSI_BAND,,CE,,,,,46.7,RED,,,,,outside_band,NIFTY 1m RSI 46.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:51:21,RSI_BAND,,CE,,,,,46.7,RED,,,,,outside_band,NIFTY 1m RSI 46.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:52:05,RSI_BAND,,CE,,,,,44.2,RED,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:52:35,RSI_BAND,,CE,,,,,44.2,RED,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:53:06,RSI_BAND,,CE,,,,,42.6,RED,,,,,outside_band,NIFTY 1m RSI 42.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:53:37,RSI_BAND,,CE,,,,,42.4,RED,,,,,outside_band,NIFTY 1m RSI 42.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:54:10,RSI_BAND,,CE,,,,,42.4,RED,,,,,outside_band,NIFTY 1m RSI 42.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:54:40,RSI_BAND,,CE,,,,,48.2,RED,,,,,outside_band,NIFTY 1m RSI 48.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:55:14,RSI_BAND,,CE,,,,,48.2,RED,,,,,outside_band,NIFTY 1m RSI 48.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:55:55,RSI_BAND,,CE,,,,,52.3,RED,,,,,outside_band,NIFTY 1m RSI 52.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:56:35,RSI_BAND,,CE,,,,,56.6,RED,,,,,outside_band,NIFTY 1m RSI 56.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:57:06,RSI_BAND,,CE,,,,,56.6,RED,,,,,outside_band,NIFTY 1m RSI 56.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:57:45,RSI_BAND,,CE,,,,,57.5,RED,,,,,outside_band,NIFTY 1m RSI 57.5 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:58:17,RSI_BAND,,CE,,,,,50.4,RED,,,,,outside_band,NIFTY 1m RSI 50.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:58:58,RSI_BAND,,CE,,,,,50.4,RED,,,,,outside_band,NIFTY 1m RSI 50.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 12:59:38,RSI_BAND,,CE,,,,,50.4,RED,,,,,outside_band,NIFTY 1m RSI 50.4 below CE band (58.0-90.0) — CE buy signals blocked
timestamp,event,symbol,option_type,strike,ltp,score,required_score,rsi,trend,pcr,nifty_spot,gap_mode,scanner_state,reject_reason,notes
2026-06-04 13:00:03,HOUR_START,,,,,,,,,,,,,,Hourly hypercare log active; waiting for signals/rejects.
2026-06-04 13:00:10,RSI_BAND,,CE,,,,,56.6,RED,,,,,outside_band,NIFTY 1m RSI 56.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:00:41,RSI_BAND,,CE,,,,,57.7,GREEN,,,,,outside_band,NIFTY 1m RSI 57.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:01:13,RSI_BAND,,CE,,,,,57.7,GREEN,,,,,outside_band,NIFTY 1m RSI 57.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:01:44,RSI_BAND,,CE,,,,,49.8,GREEN,,,,,outside_band,NIFTY 1m RSI 49.8 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:02:19,RSI_BAND,,CE,,,,,49.8,GREEN,,,,,outside_band,NIFTY 1m RSI 49.8 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:02:50,RSI_BAND,,CE,,,,,55.1,GREEN,,,,,outside_band,NIFTY 1m RSI 55.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:03:22,RSI_BAND,,CE,,,,,55.0,GREEN,,,,,outside_band,NIFTY 1m RSI 55.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:04:03,RSI_BAND,,CE,,,,,55.0,GREEN,,,,,outside_band,NIFTY 1m RSI 55.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:04:35,RSI_BAND,,PE,,,,,59.1,GREEN,,,,,outside_band,NIFTY 1m RSI 59.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-04 13:05:17,RSI_BAND,,PE,,,,,59.1,GREEN,,,,,outside_band,NIFTY 1m RSI 59.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-04 13:05:47,RSI_BAND,,PE,,,,,59.1,GREEN,,,,,outside_band,NIFTY 1m RSI 59.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-04 13:06:19,RSI_BAND,,CE,,,,,52.8,GREEN,,,,,dropped from 59.1 (left CE band),NIFTY 1m RSI 52.8 below CE band (58.0-90.0) — CE buy signals blocked [dropped from 59.1 (left CE band)]
2026-06-04 13:06:50,RSI_BAND,,CE,,,,,44.2,GREEN,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:07:23,RSI_BAND,,CE,,,,,44.2,GREEN,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:07:56,RSI_BAND,,CE,,,,,42.1,GREEN,,,,,outside_band,NIFTY 1m RSI 42.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:08:26,RSI_BAND,,CE,,,,,42.1,GREEN,,,,,outside_band,NIFTY 1m RSI 42.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:08:58,RSI_BAND,,CE,,,,,42.3,GREEN,,,,,outside_band,NIFTY 1m RSI 42.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:09:28,RSI_BAND,,CE,,,,,49.2,GREEN,,,,,outside_band,NIFTY 1m RSI 49.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:10:00,RSI_BAND,,CE,,,,,49.2,GREEN,,,,,outside_band,NIFTY 1m RSI 49.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:10:41,RSI_BAND,,CE,,,,,50.6,GREEN,,,,,outside_band,NIFTY 1m RSI 50.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:11:11,RSI_BAND,,CE,,,,,48.1,GREEN,,,,,outside_band,NIFTY 1m RSI 48.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:11:44,RSI_BAND,,CE,,,,,48.1,GREEN,,,,,outside_band,NIFTY 1m RSI 48.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:12:25,RSI_BAND,,CE,,,,,48.1,GREEN,,,,,outside_band,NIFTY 1m RSI 48.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:12:58,RSI_BAND,,CE,,,,,41.4,RED,,,,,outside_band,NIFTY 1m RSI 41.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:13:28,RSI_BAND,,CE,,,,,41.4,RED,,,,,outside_band,NIFTY 1m RSI 41.4 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:13:59,RSI_BAND,,CE,,,,,36.2,RED,,,,,outside_band,NIFTY 1m RSI 36.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:14:31,RSI_BAND,,CE,,,,,36.2,RED,,,,,outside_band,NIFTY 1m RSI 36.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:15:02,RSI_BAND,,CE,,,,,33.1,RED,,,,,outside_band,NIFTY 1m RSI 33.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:15:36,RSI_BAND,,CE,,,,,24.0,RED,,,,,outside_band,NIFTY 1m RSI 24.0 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:15:36,REJECT,NIFTY 09 JUN 23300 PUT,PE,,,98,,24.0,RED,2.174,23317.05,,,not_deep_itm_need_100pt,
2026-06-04 13:15:36,SIGNAL_VERIFIED,NIFTY 09 JUN 23300 PUT,PE,,,98,,24.0,RED,2.174,23317.05,,,,
2026-06-04 13:19:04,RSI_BAND,,CE,,,,,33.9,RED,,,,,outside_band,NIFTY 1m RSI 33.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:19:06,REJECT,NIFTY 09 JUN 23350 PUT,PE,,,98,,33.9,RED,1.046,23342.25,,,not_deep_itm_need_100pt,
2026-06-04 13:19:06,SIGNAL_VERIFIED,NIFTY 09 JUN 23350 PUT,PE,,,98,,33.9,RED,1.046,23342.25,,,,
2026-06-04 13:22:29,RSI_BAND,,CE,,,,,35.8,RED,,,,,outside_band,NIFTY 1m RSI 35.8 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:22:31,REJECT,NIFTY 09 JUN 23350 PUT,PE,,,98,,35.8,RED,1.035,23343.9,,,not_deep_itm_need_100pt,
2026-06-04 13:22:31,SIGNAL_VERIFIED,NIFTY 09 JUN 23350 PUT,PE,,,98,,35.8,RED,1.035,23343.9,,,,
2026-06-04 13:25:44,RSI_BAND,,CE,,,,,43.6,RED,,,,,outside_band,NIFTY 1m RSI 43.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:26:16,RSI_BAND,,CE,,,,,43.6,RED,,,,,outside_band,NIFTY 1m RSI 43.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:26:46,RSI_BAND,,CE,,,,,41.6,RED,,,,,outside_band,NIFTY 1m RSI 41.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:27:27,RSI_BAND,,CE,,,,,41.6,RED,,,,,outside_band,NIFTY 1m RSI 41.6 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:27:59,RSI_BAND,,CE,,,,,48.3,RED,,,,,outside_band,NIFTY 1m RSI 48.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:28:29,RSI_BAND,,CE,,,,,48.5,RED,,,,,outside_band,NIFTY 1m RSI 48.5 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:29:01,RSI_BAND,,CE,,,,,48.5,RED,,,,,outside_band,NIFTY 1m RSI 48.5 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:29:32,RSI_BAND,,CE,,,,,47.9,RED,,,,,outside_band,NIFTY 1m RSI 47.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:30:04,RSI_BAND,,CE,,,,,47.9,RED,,,,,outside_band,NIFTY 1m RSI 47.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:30:35,RSI_BAND,,CE,,,,,47.2,RED,,,,,outside_band,NIFTY 1m RSI 47.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:31:07,RSI_BAND,,CE,,,,,41.7,RED,,,,,outside_band,NIFTY 1m RSI 41.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:31:47,RSI_BAND,,CE,,,,,41.7,RED,,,,,outside_band,NIFTY 1m RSI 41.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:32:31,RSI_BAND,,CE,,,,,41.7,RED,,,,,outside_band,NIFTY 1m RSI 41.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:33:01,RSI_BAND,,CE,,,,,44.2,RED,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:33:33,RSI_BAND,,CE,,,,,44.2,RED,,,,,outside_band,NIFTY 1m RSI 44.2 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:34:03,RSI_BAND,,CE,,,,,49.8,RED,,,,,outside_band,NIFTY 1m RSI 49.8 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:34:36,RSI_BAND,,CE,,,,,48.3,RED,,,,,outside_band,NIFTY 1m RSI 48.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:35:06,RSI_BAND,,CE,,,,,48.3,RED,,,,,outside_band,NIFTY 1m RSI 48.3 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:35:37,RSI_BAND,,CE,,,,,50.1,RED,,,,,outside_band,NIFTY 1m RSI 50.1 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:36:20,RSI_BAND,,CE,,,,,49.9,RED,,,,,outside_band,NIFTY 1m RSI 49.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:36:50,RSI_BAND,,CE,,,,,49.9,RED,,,,,outside_band,NIFTY 1m RSI 49.9 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:37:34,RSI_BAND,,CE,,,,,53.7,GREEN,,,,,outside_band,NIFTY 1m RSI 53.7 below CE band (58.0-90.0) — CE buy signals blocked
2026-06-04 13:38:04,RSI_BAND,,CE,,,,,53.7,GREEN,,,,,outside_band,NIFTY 1m RSI 53.7 below CE band (58.0-90.0) — CE buy signals blocked
