test_date,symbol,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason,monitor_log,trade_book,pnl_pts,pnl_inr
25-07-2025,NIFTY 25 JUL 25 25000 PE,PE,25000.0,95.0,11:18:00 IST,11:21:00 IST,189.48,181.75,169.48,-4.08,Failure,stop_loss_hit,[],"[{'date': '2025-07-25', 'trade id': '2025-07-25_123', 'time ist': '11:18:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 25 JUL 25 25000 PE', 'option_type': 'PE', 'price': 189.48, 'trailing_sl': 169.48, 'rsi': 39.2, 'oi': 8047650, 'outcome': ''}, {'date': '2025-07-25', 'trade id': '2025-07-25_123', 'time ist': '11:21:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 25 JUL 25 25000 PE', 'option_type': 'PE', 'price': 181.75, 'trailing_sl': 169.48, 'rsi': 58.2, 'oi': 8007150, 'outcome': 'Failure'}]",-7.73,-579.75
14-07-2025,NIFTY 14 JUL 25 25150 PE,PE,25150.0,90.0,11:34:00 IST,11:46:00 IST,162.36,155.7,142.36,-4.1,Failure,TIME_DECAY,[],"[{'date': '2025-07-14', 'trade id': '2025-07-14_139', 'time ist': '11:34:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 14 JUL 25 25150 PE', 'option_type': 'PE', 'price': 162.36, 'trailing_sl': 142.36, 'rsi': 39.6, 'oi': 2568825, 'outcome': ''}, {'date': '2025-07-14', 'trade id': '2025-07-14_139', 'time ist': '11:46:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 14 JUL 25 25150 PE', 'option_type': 'PE', 'price': 155.7, 'trailing_sl': 142.36, 'rsi': 41.3, 'oi': 2266725, 'outcome': 'Failure'}]",-6.66,-499.5
03-07-2025,NIFTY 3 JUL 25 25300 CE,CE,25300.0,85.0,09:27:00 IST,09:30:00 IST,231.8,221.3,211.8,-4.53,Failure,stop_loss_hit,[],"[{'date': '2025-07-03', 'trade id': '2025-07-03_387', 'time ist': '09:27:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 3 JUL 25 25300 CE', 'option_type': 'CE', 'price': 231.8, 'trailing_sl': 211.8, 'rsi': 60.7, 'oi': 1041825, 'outcome': ''}, {'date': '2025-07-03', 'trade id': '2025-07-03_387', 'time ist': '09:30:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 3 JUL 25 25300 CE', 'option_type': 'CE', 'price': 221.3, 'trailing_sl': 211.8, 'rsi': 53.6, 'oi': 1089075, 'outcome': 'Failure'}]",-10.5,-787.5
08-07-2025,NIFTY 8 JUL 25 25600 PE,PE,25600.0,85.0,09:18:00 IST,09:30:00 IST,133.72,127.25,113.72,-4.84,Failure,TIME_DECAY,[],"[{'date': '2025-07-08', 'trade id': '2025-07-08_378', 'time ist': '09:18:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 8 JUL 25 25600 PE', 'option_type': 'PE', 'price': 133.72, 'trailing_sl': 113.72, 'rsi': 34.8, 'oi': 2652675, 'outcome': ''}, {'date': '2025-07-08', 'trade id': '2025-07-08_378', 'time ist': '09:30:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 8 JUL 25 25600 PE', 'option_type': 'PE', 'price': 127.25, 'trailing_sl': 113.72, 'rsi': 38.3, 'oi': 3427800, 'outcome': 'Failure'}]",-6.47,-485.25
23-07-2025,NIFTY 23 JUL 25 25150 PE,PE,25150.0,90.0,12:02:00 IST,12:14:00 IST,123.72,117.45,103.72,-5.07,Failure,TIME_DECAY,[],"[{'date': '2025-07-23', 'trade id': '2025-07-23_542', 'time ist': '12:02:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 23 JUL 25 25150 PE', 'option_type': 'PE', 'price': 123.72, 'trailing_sl': 103.72, 'rsi': 18.8, 'oi': 6402225, 'outcome': ''}, {'date': '2025-07-23', 'trade id': '2025-07-23_542', 'time ist': '12:14:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 23 JUL 25 25150 PE', 'option_type': 'PE', 'price': 117.45, 'trailing_sl': 103.72, 'rsi': 41.7, 'oi': 5191050, 'outcome': 'Failure'}]",-6.27,-470.25
24-07-2025,NIFTY 24 JUL 25 25150 PE,PE,25150.0,90.0,12:02:00 IST,12:14:00 IST,123.72,117.45,103.72,-5.07,Failure,TIME_DECAY,[],"[{'date': '2025-07-24', 'trade id': '2025-07-24_167', 'time ist': '12:02:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 24 JUL 25 25150 PE', 'option_type': 'PE', 'price': 123.72, 'trailing_sl': 103.72, 'rsi': 18.8, 'oi': 6402225, 'outcome': ''}, {'date': '2025-07-24', 'trade id': '2025-07-24_167', 'time ist': '12:14:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 24 JUL 25 25150 PE', 'option_type': 'PE', 'price': 117.45, 'trailing_sl': 103.72, 'rsi': 41.7, 'oi': 5191050, 'outcome': 'Failure'}]",-6.27,-470.25
14-07-2025,NIFTY 14 JUL 25 25000 CE,CE,25000.0,100.0,09:59:00 IST,10:06:00 IST,200.03,189.6,180.03,-5.21,Failure,stop_loss_hit,[],"[{'date': '2025-07-14', 'trade id': '2025-07-14_44', 'time ist': '09:59:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 14 JUL 25 25000 CE', 'option_type': 'CE', 'price': 200.03, 'trailing_sl': 180.03, 'rsi': 65.5, 'oi': 2989575, 'outcome': ''}, {'date': '2025-07-14', 'trade id': '2025-07-14_44', 'time ist': '10:06:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 14 JUL 25 25000 CE', 'option_type': 'CE', 'price': 189.6, 'trailing_sl': 180.03, 'rsi': 46.7, 'oi': 2915100, 'outcome': 'Failure'}]",-10.43,-782.25
21-07-2025,NIFTY 21 JUL 25 25000 CE,CE,25000.0,100.0,09:26:00 IST,09:38:00 IST,169.33,159.85,149.33,-5.6,Failure,stop_loss_hit,[],"[{'date': '2025-07-21', 'trade id': '2025-07-21_386', 'time ist': '09:26:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 21 JUL 25 25000 CE', 'option_type': 'CE', 'price': 169.33, 'trailing_sl': 149.33, 'rsi': 55.1, 'oi': 4623975, 'outcome': ''}, {'date': '2025-07-21', 'trade id': '2025-07-21_386', 'time ist': '09:38:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 21 JUL 25 25000 CE', 'option_type': 'CE', 'price': 159.85, 'trailing_sl': 149.33, 'rsi': 47.8, 'oi': 5104800, 'outcome': 'Failure'}]",-9.48,-711.0
21-07-2025,NIFTY 21 JUL 25 24950 CE,CE,24950.0,100.0,10:33:00 IST,10:45:00 IST,194.63,183.6,174.63,-5.67,Failure,TIME_DECAY,[],"[{'date': '2025-07-21', 'trade id': '2025-07-21_78', 'time ist': '10:33:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 21 JUL 25 24950 CE', 'option_type': 'CE', 'price': 194.63, 'trailing_sl': 174.63, 'rsi': 62.5, 'oi': 1918350, 'outcome': ''}, {'date': '2025-07-21', 'trade id': '2025-07-21_78', 'time ist': '10:45:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 21 JUL 25 24950 CE', 'option_type': 'CE', 'price': 183.6, 'trailing_sl': 174.63, 'rsi': 51.0, 'oi': 1896375, 'outcome': 'Failure'}]",-11.03,-827.25
24-07-2025,NIFTY 24 JUL 25 24750 CE,CE,24750.0,100.0,12:46:00 IST,12:58:00 IST,207.25,195.0,187.25,-5.91,Failure,TIME_DECAY,[],"[{'date': '2025-07-24', 'trade id': '2025-07-24_586', 'time ist': '12:46:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 24 JUL 25 24750 CE', 'option_type': 'CE', 'price': 207.25, 'trailing_sl': 187.25, 'rsi': 63.5, 'oi': 493950, 'outcome': ''}, {'date': '2025-07-24', 'trade id': '2025-07-24_586', 'time ist': '12:58:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 24 JUL 25 24750 CE', 'option_type': 'CE', 'price': 195.0, 'trailing_sl': 187.25, 'rsi': 50.2, 'oi': 480825, 'outcome': 'Failure'}]",-12.25,-918.75
01-07-2025,NIFTY 1 JUL 25 25600 PE,PE,25600.0,100.0,10:49:00 IST,11:01:00 IST,139.03,140.65,119.03,1.17,Success,TIME_DECAY,[],"[{'date': '2025-07-01', 'trade id': '2025-07-01_469', 'time ist': '10:49:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 1 JUL 25 25600 PE', 'option_type': 'PE', 'price': 139.03, 'trailing_sl': 119.03, 'rsi': 43.1, 'oi': 6335700, 'outcome': ''}, {'date': '2025-07-01', 'trade id': '2025-07-01_469', 'time ist': '11:01:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 1 JUL 25 25600 PE', 'option_type': 'PE', 'price': 140.65, 'trailing_sl': 119.03, 'rsi': 42.8, 'oi': 6322275, 'outcome': 'Success'}]",1.62,121.5
02-07-2025,NIFTY 2 JUL 25 25600 PE,PE,25600.0,100.0,10:49:00 IST,11:01:00 IST,139.03,140.65,119.03,1.17,Success,TIME_DECAY,[],"[{'date': '2025-07-02', 'trade id': '2025-07-02_94', 'time ist': '10:49:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 2 JUL 25 25600 PE', 'option_type': 'PE', 'price': 139.03, 'trailing_sl': 119.03, 'rsi': 43.0, 'oi': 6335700, 'outcome': ''}, {'date': '2025-07-02', 'trade id': '2025-07-02_94', 'time ist': '11:01:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 2 JUL 25 25600 PE', 'option_type': 'PE', 'price': 140.65, 'trailing_sl': 119.03, 'rsi': 42.7, 'oi': 6322275, 'outcome': 'Success'}]",1.62,121.5
07-07-2025,NIFTY 7 JUL 25 25550 PE,PE,25550.0,85.0,11:48:00 IST,12:00:00 IST,173.16,174.8,153.16,0.95,Success,TIME_DECAY,[],"[{'date': '2025-07-07', 'trade id': '2025-07-07_153', 'time ist': '11:48:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 7 JUL 25 25550 PE', 'option_type': 'PE', 'price': 173.16, 'trailing_sl': 153.16, 'rsi': 30.1, 'oi': 1420275, 'outcome': ''}, {'date': '2025-07-07', 'trade id': '2025-07-07_153', 'time ist': '12:00:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 7 JUL 25 25550 PE', 'option_type': 'PE', 'price': 174.8, 'trailing_sl': 153.16, 'rsi': 42.3, 'oi': 1404450, 'outcome': 'Success'}]",1.64,123.0
25-07-2025,NIFTY 25 JUL 25 24750 CE,CE,24750.0,100.0,12:46:00 IST,12:58:00 IST,207.25,195.0,187.25,-5.91,Failure,TIME_DECAY,[],"[{'date': '2025-07-25', 'trade id': '2025-07-25_211', 'time ist': '12:46:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 25 JUL 25 24750 CE', 'option_type': 'CE', 'price': 207.25, 'trailing_sl': 187.25, 'rsi': 63.5, 'oi': 493950, 'outcome': ''}, {'date': '2025-07-25', 'trade id': '2025-07-25_211', 'time ist': '12:58:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 25 JUL 25 24750 CE', 'option_type': 'CE', 'price': 195.0, 'trailing_sl': 187.25, 'rsi': 50.2, 'oi': 480825, 'outcome': 'Failure'}]",-12.25,-918.75
24-07-2025,NIFTY 24 JUL 25 25300 PE,PE,25300.0,85.0,09:50:00 IST,10:02:00 IST,131.15,132.2,111.15,0.8,Success,TIME_DECAY,[],"[{'date': '2025-07-24', 'trade id': '2025-07-24_35', 'time ist': '09:50:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 24 JUL 25 25300 PE', 'option_type': 'PE', 'price': 131.15, 'trailing_sl': 111.15, 'rsi': 31.8, 'oi': 4335900, 'outcome': ''}, {'date': '2025-07-24', 'trade id': '2025-07-24_35', 'time ist': '10:02:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 24 JUL 25 25300 PE', 'option_type': 'PE', 'price': 132.2, 'trailing_sl': 111.15, 'rsi': 42.2, 'oi': 4118550, 'outcome': 'Success'}]",1.05,78.75
08-07-2025,NIFTY 8 JUL 25 25650 PE,PE,25650.0,95.0,11:45:00 IST,13:20:00 IST,128.17,129.17,129.17,0.78,Success,stop_loss_hit,[],"[{'date': '2025-07-08', 'trade id': '2025-07-08_525', 'time ist': '11:45:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 8 JUL 25 25650 PE', 'option_type': 'PE', 'price': 128.17, 'trailing_sl': 108.17, 'rsi': 40.4, 'oi': 1683825, 'outcome': ''}, {'date': '2025-07-08', 'trade id': '2025-07-08_525', 'time ist': '13:20:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 8 JUL 25 25650 PE', 'option_type': 'PE', 'price': 129.17, 'trailing_sl': 129.17, 'rsi': 49.3, 'oi': 1377000, 'outcome': 'Success'}]",1.0,75.0
09-07-2025,NIFTY 9 JUL 25 25650 PE,PE,25650.0,95.0,11:45:00 IST,13:20:00 IST,128.17,129.17,129.17,0.78,Success,stop_loss_hit,[],"[{'date': '2025-07-09', 'trade id': '2025-07-09_150', 'time ist': '11:45:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 9 JUL 25 25650 PE', 'option_type': 'PE', 'price': 128.17, 'trailing_sl': 108.17, 'rsi': 40.4, 'oi': 1683825, 'outcome': ''}, {'date': '2025-07-09', 'trade id': '2025-07-09_150', 'time ist': '13:20:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 9 JUL 25 25650 PE', 'option_type': 'PE', 'price': 129.17, 'trailing_sl': 129.17, 'rsi': 49.3, 'oi': 1377000, 'outcome': 'Success'}]",1.0,75.0
03-07-2025,NIFTY 3 JUL 25 25500 PE,PE,25500.0,85.0,09:38:00 IST,09:50:00 IST,205.18,190.15,185.18,-7.33,Failure,TIME_DECAY,[],"[{'date': '2025-07-03', 'trade id': '2025-07-03_398', 'time ist': '09:38:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 3 JUL 25 25500 PE', 'option_type': 'PE', 'price': 205.18, 'trailing_sl': 185.18, 'rsi': 41.9, 'oi': 6220125, 'outcome': ''}, {'date': '2025-07-03', 'trade id': '2025-07-03_398', 'time ist': '09:50:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 3 JUL 25 25500 PE', 'option_type': 'PE', 'price': 190.15, 'trailing_sl': 185.18, 'rsi': 46.1, 'oi': 5981775, 'outcome': 'Failure'}]",-15.03,-1127.25
22-07-2025,NIFTY 22 JUL 25 25050 CE,CE,25050.0,100.0,12:33:00 IST,12:50:00 IST,145.94,146.94,146.94,0.69,Success,stop_loss_hit,[],"[{'date': '2025-07-22', 'trade id': '2025-07-22_573', 'time ist': '12:33:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 22 JUL 25 25050 CE', 'option_type': 'CE', 'price': 145.94, 'trailing_sl': 125.94, 'rsi': 61.3, 'oi': 2590425, 'outcome': ''}, {'date': '2025-07-22', 'trade id': '2025-07-22_573', 'time ist': '12:50:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 22 JUL 25 25050 CE', 'option_type': 'CE', 'price': 146.94, 'trailing_sl': 146.94, 'rsi': 50.7, 'oi': 2349525, 'outcome': 'Success'}]",1.0,75.0
23-07-2025,NIFTY 23 JUL 25 25050 CE,CE,25050.0,100.0,12:33:00 IST,12:50:00 IST,145.94,146.94,146.94,0.69,Success,stop_loss_hit,[],"[{'date': '2025-07-23', 'trade id': '2025-07-23_198', 'time ist': '12:33:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 23 JUL 25 25050 CE', 'option_type': 'CE', 'price': 145.94, 'trailing_sl': 125.94, 'rsi': 61.3, 'oi': 2590425, 'outcome': ''}, {'date': '2025-07-23', 'trade id': '2025-07-23_198', 'time ist': '12:50:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 23 JUL 25 25050 CE', 'option_type': 'CE', 'price': 146.94, 'trailing_sl': 146.94, 'rsi': 50.7, 'oi': 2349525, 'outcome': 'Success'}]",1.0,75.0
24-07-2025,NIFTY 24 JUL 25 25200 PE,PE,25200.0,90.0,11:32:00 IST,11:44:00 IST,106.56,98.5,86.56,-7.56,Failure,TIME_DECAY,[],"[{'date': '2025-07-24', 'trade id': '2025-07-24_137', 'time ist': '11:32:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 24 JUL 25 25200 PE', 'option_type': 'PE', 'price': 106.56, 'trailing_sl': 86.56, 'rsi': 35.6, 'oi': 9792075, 'outcome': ''}, {'date': '2025-07-24', 'trade id': '2025-07-24_137', 'time ist': '11:44:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 24 JUL 25 25200 PE', 'option_type': 'PE', 'price': 98.5, 'trailing_sl': 86.56, 'rsi': 32.8, 'oi': 9094200, 'outcome': 'Failure'}]",-8.06,-604.5
22-07-2025,NIFTY 22 JUL 25 25150 PE,PE,25150.0,100.0,11:19:00 IST,11:31:00 IST,136.91,126.3,116.91,-7.75,Failure,TIME_DECAY,[],"[{'date': '2025-07-22', 'trade id': '2025-07-22_124', 'time ist': '11:19:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 22 JUL 25 25150 PE', 'option_type': 'PE', 'price': 136.91, 'trailing_sl': 116.91, 'rsi': 34.1, 'oi': 3320700, 'outcome': ''}, {'date': '2025-07-22', 'trade id': '2025-07-22_124', 'time ist': '11:31:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 22 JUL 25 25150 PE', 'option_type': 'PE', 'price': 126.3, 'trailing_sl': 116.91, 'rsi': 41.7, 'oi': 3141525, 'outcome': 'Failure'}]",-10.61,-795.75
22-07-2025,NIFTY 22 JUL 25 25100 CE,CE,25100.0,100.0,14:21:00 IST,14:33:00 IST,128.78,129.6,108.78,0.64,Success,TIME_DECAY,[],"[{'date': '2025-07-22', 'trade id': '2025-07-22_681', 'time ist': '14:21:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 22 JUL 25 25100 CE', 'option_type': 'CE', 'price': 128.78, 'trailing_sl': 108.78, 'rsi': 65.1, 'oi': 6419400, 'outcome': ''}, {'date': '2025-07-22', 'trade id': '2025-07-22_681', 'time ist': '14:33:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 22 JUL 25 25100 CE', 'option_type': 'CE', 'price': 129.6, 'trailing_sl': 108.78, 'rsi': 57.6, 'oi': 6269025, 'outcome': 'Success'}]",0.82,61.5
24-07-2025,NIFTY 24 JUL 25 24700 CE,CE,24700.0,85.0,13:26:00 IST,13:33:00 IST,229.07,210.0,209.07,-8.32,Failure,stop_loss_hit,[],"[{'date': '2025-07-24', 'trade id': '2025-07-24_626', 'time ist': '13:26:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 24 JUL 25 24700 CE', 'option_type': 'CE', 'price': 229.07, 'trailing_sl': 209.07, 'rsi': 56.4, 'oi': 854100, 'outcome': ''}, {'date': '2025-07-24', 'trade id': '2025-07-24_626', 'time ist': '13:33:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 24 JUL 25 24700 CE', 'option_type': 'CE', 'price': 210.0, 'trailing_sl': 209.07, 'rsi': 44.4, 'oi': 885225, 'outcome': 'Failure'}]",-19.07,-1430.25
25-07-2025,NIFTY 25 JUL 25 24700 CE,CE,24700.0,85.0,13:26:00 IST,13:33:00 IST,229.07,210.0,209.07,-8.32,Failure,stop_loss_hit,[],"[{'date': '2025-07-25', 'trade id': '2025-07-25_251', 'time ist': '13:26:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 25 JUL 25 24700 CE', 'option_type': 'CE', 'price': 229.07, 'trailing_sl': 209.07, 'rsi': 56.4, 'oi': 854100, 'outcome': ''}, {'date': '2025-07-25', 'trade id': '2025-07-25_251', 'time ist': '13:33:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 25 JUL 25 24700 CE', 'option_type': 'CE', 'price': 210.0, 'trailing_sl': 209.07, 'rsi': 44.4, 'oi': 885225, 'outcome': 'Failure'}]",-19.07,-1430.25
15-07-2025,NIFTY 15 JUL 25 25250 PE,PE,25250.0,90.0,09:27:00 IST,09:31:00 IST,130.19,119.0,110.19,-8.6,Failure,stop_loss_hit,[],"[{'date': '2025-07-15', 'trade id': '2025-07-15_387', 'time ist': '09:27:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 15 JUL 25 25250 PE', 'option_type': 'PE', 'price': 130.19, 'trailing_sl': 110.19, 'rsi': 23.7, 'oi': 2472375, 'outcome': ''}, {'date': '2025-07-15', 'trade id': '2025-07-15_387', 'time ist': '09:31:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 15 JUL 25 25250 PE', 'option_type': 'PE', 'price': 119.0, 'trailing_sl': 110.19, 'rsi': 34.8, 'oi': 2706075, 'outcome': 'Failure'}]",-11.19,-839.25
10-07-2025,NIFTY 10 JUL 25 25400 PE,PE,25400.0,95.0,09:17:00 IST,09:25:00 IST,184.93,168.0,164.93,-9.15,Failure,stop_loss_hit,[],"[{'date': '2025-07-10', 'trade id': '2025-07-10_377', 'time ist': '09:17:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 10 JUL 25 25400 PE', 'option_type': 'PE', 'price': 184.93, 'trailing_sl': 164.93, 'rsi': 27.9, 'oi': 3511875, 'outcome': ''}, {'date': '2025-07-10', 'trade id': '2025-07-10_377', 'time ist': '09:25:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 10 JUL 25 25400 PE', 'option_type': 'PE', 'price': 168.0, 'trailing_sl': 164.93, 'rsi': 38.7, 'oi': 4023225, 'outcome': 'Failure'}]",-16.93,-1269.75
17-07-2025,NIFTY 17 JUL 25 25300 PE,PE,25300.0,95.0,12:24:00 IST,12:43:00 IST,113.37,102.8,93.37,-9.32,Failure,stop_loss_hit,[],"[{'date': '2025-07-17', 'trade id': '2025-07-17_189', 'time ist': '12:24:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 17 JUL 25 25300 PE', 'option_type': 'PE', 'price': 113.37, 'trailing_sl': 93.37, 'rsi': 37.8, 'oi': 4057950, 'outcome': ''}, {'date': '2025-07-17', 'trade id': '2025-07-17_189', 'time ist': '12:43:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 17 JUL 25 25300 PE', 'option_type': 'PE', 'price': 102.8, 'trailing_sl': 93.37, 'rsi': 64.6, 'oi': 3622650, 'outcome': 'Failure'}]",-10.57,-792.75
01-07-2025,NIFTY 1 JUL 25 25650 PE,PE,25650.0,90.0,10:17:00 IST,10:29:00 IST,166.3,150.65,146.3,-9.41,Failure,TIME_DECAY,[],"[{'date': '2025-07-01', 'trade id': '2025-07-01_62', 'time ist': '10:17:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 1 JUL 25 25650 PE', 'option_type': 'PE', 'price': 166.3, 'trailing_sl': 146.3, 'rsi': 36.0, 'oi': 2128050, 'outcome': ''}, {'date': '2025-07-01', 'trade id': '2025-07-01_62', 'time ist': '10:29:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 1 JUL 25 25650 PE', 'option_type': 'PE', 'price': 150.65, 'trailing_sl': 146.3, 'rsi': 53.9, 'oi': 2160000, 'outcome': 'Failure'}]",-15.65,-1173.75
23-07-2025,NIFTY 23 JUL 25 25200 PE,PE,25200.0,100.0,10:06:00 IST,10:18:00 IST,124.48,112.4,104.48,-9.7,Failure,TIME_DECAY,[],"[{'date': '2025-07-23', 'trade id': '2025-07-23_51', 'time ist': '10:06:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 23 JUL 25 25200 PE', 'option_type': 'PE', 'price': 124.48, 'trailing_sl': 104.48, 'rsi': 38.0, 'oi': 5200875, 'outcome': ''}, {'date': '2025-07-23', 'trade id': '2025-07-23_51', 'time ist': '10:18:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 23 JUL 25 25200 PE', 'option_type': 'PE', 'price': 112.4, 'trailing_sl': 104.48, 'rsi': 47.2, 'oi': 5265000, 'outcome': 'Failure'}]",-12.08,-906.0
21-07-2025,NIFTY 21 JUL 25 25200 PE,PE,25200.0,95.0,09:59:00 IST,10:11:00 IST,138.17,124.6,118.17,-9.82,Failure,TIME_DECAY,[],"[{'date': '2025-07-21', 'trade id': '2025-07-21_419', 'time ist': '09:59:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 21 JUL 25 25200 PE', 'option_type': 'PE', 'price': 138.17, 'trailing_sl': 118.17, 'rsi': 34.8, 'oi': 4581825, 'outcome': ''}, {'date': '2025-07-21', 'trade id': '2025-07-21_419', 'time ist': '10:11:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 21 JUL 25 25200 PE', 'option_type': 'PE', 'price': 124.6, 'trailing_sl': 118.17, 'rsi': 47.1, 'oi': 4373250, 'outcome': 'Failure'}]",-13.57,-1017.75
22-07-2025,NIFTY 22 JUL 25 25200 PE,PE,25200.0,95.0,09:59:00 IST,10:11:00 IST,138.17,124.6,118.17,-9.82,Failure,TIME_DECAY,[],"[{'date': '2025-07-22', 'trade id': '2025-07-22_44', 'time ist': '09:59:00 IST', 'event': 'BUY PE', 'symbol': 'NIFTY 22 JUL 25 25200 PE', 'option_type': 'PE', 'price': 138.17, 'trailing_sl': 118.17, 'rsi': 32.4, 'oi': 4581825, 'outcome': ''}, {'date': '2025-07-22', 'trade id': '2025-07-22_44', 'time ist': '10:11:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 22 JUL 25 25200 PE', 'option_type': 'PE', 'price': 124.6, 'trailing_sl': 118.17, 'rsi': 46.1, 'oi': 4373250, 'outcome': 'Failure'}]",-13.57,-1017.75
30-07-2025,NIFTY 30 JUL 25 24800 CE,CE,24800.0,100.0,13:41:00 IST,13:51:00 IST,141.6,124.25,121.6,-12.25,Failure,stop_loss_hit,[],"[{'date': '2025-07-30', 'trade id': '2025-07-30_641', 'time ist': '13:41:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 30 JUL 25 24800 CE', 'option_type': 'CE', 'price': 141.6, 'trailing_sl': 121.6, 'rsi': 61.4, 'oi': 5047725, 'outcome': ''}, {'date': '2025-07-30', 'trade id': '2025-07-30_641', 'time ist': '13:51:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 30 JUL 25 24800 CE', 'option_type': 'CE', 'price': 124.25, 'trailing_sl': 121.6, 'rsi': 42.2, 'oi': 5039025, 'outcome': 'Failure'}]",-17.35,-1301.25
23-07-2025,NIFTY 23 JUL 25 25100 CE,CE,25100.0,100.0,14:21:00 IST,14:33:00 IST,128.78,129.6,108.78,0.64,Success,TIME_DECAY,[],"[{'date': '2025-07-23', 'trade id': '2025-07-23_306', 'time ist': '14:21:00 IST', 'event': 'BUY CE', 'symbol': 'NIFTY 23 JUL 25 25100 CE', 'option_type': 'CE', 'price': 128.78, 'trailing_sl': 108.78, 'rsi': 65.1, 'oi': 6419400, 'outcome': ''}, {'date': '2025-07-23', 'trade id': '2025-07-23_306', 'time ist': '14:33:00 IST', 'event': 'SELL', 'symbol': 'NIFTY 23 JUL 25 25100 CE', 'option_type': 'CE', 'price': 129.6, 'trailing_sl': 108.78, 'rsi': 57.6, 'oi': 6269025, 'outcome': 'Success'}]",0.82,61.5
